product_id,product_description,brand_description,brand_id,category_id,category_name,subcategory_id,subcategory_name
22992,REVOLVER WOODEN RULER,St Methode,STME,C613725,Rx BTC,C61372517,Dermatological Rx BT
22999,TRAVEL CARD WALLET RETRO PETALS,Norman Sue,NOSU,C918462,Rx,C91846264,RX Inflmmtry Bwl Ds
22995,TRAVEL CARD WALLET SUKI,Scale Label-NB,SLN,C918462,Rx,C91846202,Amebacides
22996,TRAVEL CARD WALLET VINTAGE TICKET,Maple Leaf,MALE,C709154,Goods Not For Resale - GNFR,C70915455,Management advisory
22978,PANTRY ROLLING PIN,Bento,BNTO,C709154,Goods Not For Resale - GNFR,C70915407,Industrial food and
22997,TRAVEL CARD WALLET UNION JACK,Obus Forme,OBFO,C613725,Rx BTC,C61372532,Sedatives Rx BTC
23005,TRAVEL CARD WALLET I LOVE LONDON,Dex4,DEX4,C709154,Goods Not For Resale - GNFR,C70915420,Lighting and fixture
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",Teva,TEVA,C918462,Rx,C91846265,RX Other Gynecolgics
20837,FRENCH FLORAL CUSHION COVER,Purely Inspired,PLIN,C846193,Cosmetic Fragrances,C84619302,Home Accessories
47341A,FUSCHIA TABLE RUN FLOWER,Holista,HOLI,C613725,Rx BTC,C61372518,Insulins Rx BTC
16033,,Proclearz,PRCZ,C613725,Rx BTC,C61372504,Anthelmintics Rx BTC
22633,,Safety First,SFTY,C918462,Rx,C91846240,Respiratory Stimulan
22867,,Cetaphil,CEPH,C613725,Rx BTC,C61372535,All Others & Unident
62094B,,Ponds,POND,C701983,Snacks,C70198302,Cookies
84997C,?,Naked Sundays,NKDS,C102834,Bulk Foods,C10283403,Nuts/Seeds/Snacks
22351,DOTCOMGIFTSHOP TEA TOWEL,Bondi Sands,BOSA,C918462,Rx,C91846216,Antispasmodics/Antis
21087,SET/6 POSIES PAPER CUPS,Tangle Teezer,TGTZ,C918462,Rx,C91846232,Hormones
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,Scunci,SCUN,C814529,Baby Girl,C81452912,Sleep-Baby Girls
44092C,PURPLE/COPPER HANGING LAMPSHADE,Jack Links,JLNK,C482917,Supplies,C48291703,Supplies
84997C,CHILDRENS CUTLERY POLKADOT BLUE,Aliments,ALMN,C739204,Nail,C73920411,Nail Colour
84997D,CHILDRENS CUTLERY POLKADOT PINK,Dixon,DIXN,C615830,Kitchen Prep,C61583007,Dinnerware
79331,PINK FLOCK GLASS CANDLEHOLDER,Wilton,WILT,C290174,Grooming,C29017402,Shaving Products
84306,S/3 PINK SQUARE PLANTERS ROSES,Star Lytes,STLY,C804561,Outdoor Living,C80456109,BBQ
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,Purina,PURI,C193748,Hardware/Automotive,C19374806,Summer/Winter Needs
90065A,WHITE VINTAGE CRYSTAL BRACELET,Physician's Formula,PHFO,C556921,Meal Makers,C55692104,Side Dish/Rice
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,Villa Di Manno,VDMA,C947302,Grooming,C94730208,Deodorants & Antiper
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,Teddy's Choice,TC,C381650,Kids 4+ Girls Footwear & Accessories,C38165001,Footwear-Girls
90026C,GLASS BEAD HOOP NECKLACE GREEN,Energizer,ENRZ,C720498,Fresh-Pork,C72049805,Fresh-Pork
90026B,GLASS BEAD HOOP NECKLACE MONTANA,Lamborghini,LMBO,C164973,In-Store,C16497312,Frozen/Seasonal-In-S
35638A,PINK AND BLACK STRING CURTAIN,Neutrogena,NEUT,C598241,Floral,C59824103,Cut Flowers
84691,PACK 20 DOLLY PEGS,Christie,CHRE,C473890,Hard Goods,C47389009,Nuts/Dried Fruit
22588,,Post,POST,C816502,Toddler Boys Footwear & Accessories,C81650204,Access-Toddler Boys
21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,Dare,DARE,C902316,Seasonal,C90231601,Calendars-Seasonal
84997B,CHILDRENS CUTLERY RETROSPOT RED,PC Financial,PCF,C341785,Floral,C34178506,Flowering Potted Pla
84997A,CHILDRENS CUTLERY POLKADOT GREEN,Goody,GODY,C607924,Commercial,C60792402,Rolls-Commercial
21621,?,Opti-Free,OFRE,C258417,Deli Meat,C25841708,Service Deli Meat
85065,CREAM SWEETHEART TRAYS,Kinder,KINR,C794036,Wellness,C79403605,Diabetic
21414,SCALLOP SHELL SOAP DISH,LIFESAVERS,LFSV,C520981,Wellness,C52098101,First Aid Products
84858C,PINK RIVIERA HANDBAG,Ice Breakers,ICEK,C183760,Kitchen Prep,C18376010,Cookware
22202,,Nicoderm,NCDM,C469285,Home Decor,C46928507,Lifestyle Music
84466,TOP SECRET PEN SET,Vaseline,VSLN,C835104,Household,C83510403,Closet/Shelving
84687,BEACH HUT SHELF W 3 DRAWERS,Terry's,TRRY,C296417,Gaming,C29641702,Gaming Hardware
62096A,,Hellmanns,HLMN,C701983,Snacks,C70198309,Ready To Eat Dessert
90200C,,Fisher Price,FPRI,C468120,Garden,C46812006,Soils & Mulches
90100,NECKLACE+BRACELET SET PINK DAISY,Tootsie Roll,TROL,C924376,Processed,C92437601,Hams
84809B,PINK CHRYSANTHEMUMS ART FLOWER,Quebec Multiplants,QBMP,C614905,Processed,C61490504,Smoked Sausage
72140E,BEST DAD CANDLE LETTERS,BTN Brookdale,BBTN,C350682,HMR,C35068202,Ready to Eat
10080,GROOVY CACTUS INFLATABLE,Country Harvest,COHA,C781459,Wellness,C78145908,Incontinence
22024,,Old Mill,OM,C260314,Oralcare,C26031406,Dental Accessories
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,Weight Watchers,WEWA,C893705,Electronics,C89370511,Televisions&AV Acces
71050,SMALL SINGLE FLAME CANDLE HOLDER,St Methode,STME,C547129,Digital Hardlines,C54712904,Printers & Supplies
90124A,PINK MURANO TWIST NECKLACE,Norman Sue,NOSU,C918260,Hot Beverages & Accessories,C91826005,Tea
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,Scale Label-NB,SLN,C304871,Baking,C30487107,Coating Mixes
90157,RIVIERA NECKLACE,Maple Leaf,MALE,C672095,Pet Food & Supplies,C67209502,Cat Food
90176A,CLASSIC DIAMANTE NECKLACE JET,Bento,BNTO,C409836,Savory,C40983608,Pizza
90176C,DIAMANTE NECKLACE,Obus Forme,OBFO,C556708,Savory,C55670803,Vegetables-Frozen
90177A,CLASSIC DIAMANTE EARRINGS JET,Dex4,DEX4,C178439,Spirits,C17843901,Liquor
90187A,BLUE DROP EARRINGS W BEAD CLUSTER,Teva,TEVA,C862410,Optical,C86241006,Accessories-Optical
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,Purely Inspired,PLIN,C395724,Kids 4+ Boys Apparel,C39572409,Outerwear-Boys
20738,,Holista,HOLI,C640291,Toddler Boys Apparel,C64029103,Bottoms-Toddler Boys
22797,damages,Proclearz,PRCZ,C640291,Toddler Boys Apparel,C64029104,Tops-Toddler Boys
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,Safety First,SFTY,C640291,Toddler Boys Apparel,C64029108,Outerwear-Toddler Bo
84803B,WHITE ALLIUM ARTIFICIAL FLOWER,Cetaphil,CEPH,C572036,Baby Boy,C57203606,Sets/Rompers-Baby Bo
23182,TOILET SIGN OCCUPIED OR VACANT,Ponds,POND,C814529,Baby Girl,C81452902,Bottoms-Baby Girls
20796,SMALL BLUE PROVENCAL CERAMIC BALL,Naked Sundays,NKDS,C206847,Baby Unisex,C20684707,Seasonal-Baby Unisex
22979,PANTRY WASHING UP BRUSH,Bondi Sands,BOSA,C953408,Women's Intimates,C95340803,Tops & Thermal-Women
21769,showroom,Tangle Teezer,TGTZ,C147692,Women's Sleepwear,C14769202,Bottoms-Women's
22862,,Scunci,SCUN,C680351,Men's Bottoms,C68035102,Denim Bottoms-Men's
23177,TREASURE ISLAND BOOK BOX,Jack Links,JLNK,C492870,Toddler Girls Basics & Sleep,C49287004,Underfashions-Toddle
23193,BUFFALO BILL TREASURE BOOK BOX,Aliments,ALMN,C731684,Optical,C73168405,Lenses-Optical
23194,GYMKHANNA TREASURE BOOK BOX,Dixon,DIXN,C850219,Colour Cosmetics - Mass,C85021904,Lip Colour
23176,ABC TREASURE BOOK BOX,Wilton,WILT,C604937,Confectionary - Seasonal,C60493705,Valentines
22982,PANTRY PASTRY BRUSH,Star Lytes,STLY,C379518,Medicinal Products,C37951802,Contact Lens Prepara
23126,DOLLCRAFT GIRL AMELIE KIT,Purina,PURI,C925640,Colour Cosmetics - Prestige,C92564003,Prestige Eye Colour
23127,DOLLCRAFT GIRL NICOLE,Physician's Formula,PHFO,C218405,Frozen Seafood,C21840503,Shrimp
16020C,CLEAR STATIONERY BOX SET,Villa Di Manno,VDMA,C763094,Natural Foods,C76309414,Hot Beverages-Natura
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,Teddy's Choice,TC,C763094,Natural Foods,C76309413,Haba-Natural Foods
90025D,BAROQUE BUTTERFLY EARRINGS PINK,Energizer,ENRZ,C763094,Natural Foods,C76309419,Vitamin/Mineral/Supp
23127,FELTCRAFT GIRL NICOLE KIT,Lamborghini,LMBO,C580216,Cosmetic Accessories,C58021602,Cosmetic Bags
23128,FELTCRAFT BOY JEAN-PAUL KIT,Neutrogena,NEUT,C491837,Phone Cards,C49183701,Phone Cards
23126,FELTCRAFT GIRL AMELIE KIT,Christie,CHRE,C364908,Cosmetic Treatments,C36490807,Cosmetic Bath
23194,GYMKHANA TREASURE BOOK BOX,Post,POST,C709154,Goods Not For Resale - GNFR,C70915411,Accounting and audit
23183,MOTHER'S KITCHEN SPOON REST,Dare,DARE,C236740,Dispensing,C23674015,Dispensing
23179,CLOCK MAGNET MUM'S KITCHEN,PC Financial,PCF,C640291,Toddler Boys Apparel,C64029105,Sets-Toddler Boys
23178,JAM CLOCK MAGNET,Goody,GODY,C918462,Rx,C91846220,Cancer/Transplant Th
22981,PANTRY APPLE CORER,Opti-Free,OFRE,C918462,Rx,C91846253,Antidote Therapy
84249A,check,Kinder,KINR,C918462,Rx,C91846222,Cholesterol/Lipotrop
85061W,,LIFESAVERS,LFSV,C918462,Rx,C91846259,Miscellaneous Preps
77101A,,Ice Breakers,ICEK,C613725,Rx BTC,C61372525,Hospital Solutions R
15058B,,Nicoderm,NCDM,C918462,Rx,C91846207,Anti-Coagulants
15058A,,Vaseline,VSLN,C742590,Customer Service-Misc,C74259002,Customer Service-Mis
22021,,Terry's,TRRY,C918462,Rx,C91846209,Anti-Diarrheals
84459B,,Hellmanns,HLMN,C510684,Optical,C51068402,Coatings
22988,,Fisher Price,FPRI,C379518,Medicinal Products,C37951814,Menstrual Remedies
37379A,,Tootsie Roll,TROL,C379518,Medicinal Products,C37951808,Anti-Diarrheal
20689,,Quebec Multiplants,QBMP,C918462,Rx,C91846234,Muscle Relaxants
20671,,BTN Brookdale,BBTN,C918462,Rx,C91846213,Anti-Obesity
85092,,Country Harvest,COHA,C613725,Rx BTC,C61372527,Muscle Relaxants Rx
47563B,,Old Mill,OM,C485302,Service Pharmacist,C48530203,Medication Therapy M
37477D,,Weight Watchers,WEWA,C294671,LOYALTY PROGRAMS,C29467102,Give Aways
37444B,,St Methode,STME,C613725,Rx BTC,C61372517,Dermatological Rx BT
37423,WHITE WITH BLACK CATS PLATE,Norman Sue,NOSU,C918462,Rx,C91846264,RX Inflmmtry Bwl Ds
23180,MUM'S KITCHEN CLOCK,Scale Label-NB,SLN,C918462,Rx,C91846202,Amebacides
22080,,Maple Leaf,MALE,C709154,Goods Not For Resale - GNFR,C70915455,Management advisory
22272,,Bento,BNTO,C709154,Goods Not For Resale - GNFR,C70915407,Industrial food and
85160A,,Obus Forme,OBFO,C613725,Rx BTC,C61372532,Sedatives Rx BTC
21973,,Dex4,DEX4,C709154,Goods Not For Resale - GNFR,C70915420,Lighting and fixture
23049,RECYCLED ACAPULCO MAT RED,Teva,TEVA,C918462,Rx,C91846265,RX Other Gynecolgics
23053,RECYCLED ACAPULCO MAT PINK,Purely Inspired,PLIN,C846193,Cosmetic Fragrances,C84619302,Home Accessories
23054,RECYCLED ACAPULCO MAT LAVENDER,Holista,HOLI,C613725,Rx BTC,C61372518,Insulins Rx BTC
23050,RECYCLED ACAPULCO MAT GREEN,Proclearz,PRCZ,C613725,Rx BTC,C61372504,Anthelmintics Rx BTC
23052,RECYCLED ACAPULCO MAT TURQUOISE,Safety First,SFTY,C918462,Rx,C91846240,Respiratory Stimulan
23051,RECYCLED ACAPULCO MAT BLUE,Cetaphil,CEPH,C613725,Rx BTC,C61372535,All Others & Unident
79026B,"S/4 ICON COASTER,ELVIS LIVES",Ponds,POND,C701983,Snacks,C70198302,Cookies
23128,DOLLCRAFT BOY JEAN-PAUL,Naked Sundays,NKDS,C102834,Bulk Foods,C10283403,Nuts/Seeds/Snacks
23185,FRENCH STYLE STORAGE JAR JAM,Bondi Sands,BOSA,C918462,Rx,C91846216,Antispasmodics/Antis
37468,,Tangle Teezer,TGTZ,C918462,Rx,C91846232,Hormones
23184,BULL DOG BOTTLE OPENER,Scunci,SCUN,C814529,Baby Girl,C81452912,Sleep-Baby Girls
90084,PINK CRYSTAL GUITAR PHONE CHARM,Jack Links,JLNK,C482917,Supplies,C48291703,Supplies
35607B,BLACK FEATHER CHRISTMAS DECORATION,Aliments,ALMN,C739204,Nail,C73920411,Nail Colour
90038C,GLASS AND BEADS BRACELET IVORY,Dixon,DIXN,C615830,Kitchen Prep,C61583007,Dinnerware
20681,MIA,Wilton,WILT,C290174,Grooming,C29017402,Shaving Products
62096B,PURPLE/TURQ FLOWERS HANDBAG,Star Lytes,STLY,C804561,Outdoor Living,C80456109,BBQ
21736,Adjustment,Purina,PURI,C193748,Hardware/Automotive,C19374806,Summer/Winter Needs
gift_0001_10,Dotcomgiftshop Gift Voucher 10.00,Physician's Formula,PHFO,C556921,Meal Makers,C55692104,Side Dish/Rice
84593,CROCHET ROSE DES CLOTHES HANGER,Villa Di Manno,VDMA,C947302,Grooming,C94730208,Deodorants & Antiper
16248B,BLUE HOLE PUNCH,Teddy's Choice,TC,C381650,Kids 4+ Girls Footwear & Accessories,C38165001,Footwear-Girls
21841,BABY MOUSE RED GINGHAM DRESS,Energizer,ENRZ,C720498,Fresh-Pork,C72049805,Fresh-Pork
23181,BULL DOG BOTTLE TOP WALL CLOCK,Lamborghini,LMBO,C164973,In-Store,C16497312,Frozen/Seasonal-In-S
23187,FRENCH STYLE STORAGE JAR BONBONS,Neutrogena,NEUT,C598241,Floral,C59824103,Cut Flowers
84598,check,Christie,CHRE,C473890,Hard Goods,C47389009,Nuts/Dried Fruit
23126,DOLLCRAFT GIRL AMELIE,Post,POST,C816502,Toddler Boys Footwear & Accessories,C81650204,Access-Toddler Boys
22423,damages,Dare,DARE,C902316,Seasonal,C90231601,Calendars-Seasonal
85172,Dotcom set,PC Financial,PCF,C341785,Floral,C34178506,Flowering Potted Pla
23186,FRENCH STYLE STORAGE JAR CAFE,Goody,GODY,C607924,Commercial,C60792402,Rolls-Commercial
85172,wrongly sold as sets,Opti-Free,OFRE,C258417,Deli Meat,C25841708,Service Deli Meat
85175,Amazon sold sets,Kinder,KINR,C794036,Wellness,C79403605,Diabetic
85175,dotcom sold sets,LIFESAVERS,LFSV,C520981,Wellness,C52098101,First Aid Products
85175,wrongly sold sets,Ice Breakers,ICEK,C183760,Kitchen Prep,C18376010,Cookware
85175,? sold as sets?,Nicoderm,NCDM,C469285,Home Decor,C46928507,Lifestyle Music
85172,?sold as sets?,Vaseline,VSLN,C835104,Household,C83510403,Closet/Shelving
84535A,,Terry's,TRRY,C296417,Gaming,C29641702,Gaming Hardware
84086B,YELLOW/BLUE RETRO RADIO,Hellmanns,HLMN,C701983,Snacks,C70198309,Ready To Eat Dessert
79063C,"RETRO PILL BOX KEY CHAIN,THE KING",Fisher Price,FPRI,C468120,Garden,C46812006,Soils & Mulches
23010,CIRCUS PARADE BABY GIFT SET,Tootsie Roll,TROL,C924376,Processed,C92437601,Hams
23007,SPACEBOY BABY GIFT SET,Quebec Multiplants,QBMP,C614905,Processed,C61490504,Smoked Sausage
84247K,,BTN Brookdale,BBTN,C350682,HMR,C35068202,Ready to Eat
35610C,Thrown away.,Country Harvest,COHA,C781459,Wellness,C78145908,Incontinence
35611B,thrown away,Old Mill,OM,C260314,Oralcare,C26031406,Dental Accessories
35610B,thrown away,Weight Watchers,WEWA,C893705,Electronics,C89370511,Televisions&AV Acces
35610A,thrown away,St Methode,STME,C547129,Digital Hardlines,C54712904,Printers & Supplies
23009,I LOVE LONDON BABY GIFT SET,Norman Sue,NOSU,C918260,Hot Beverages & Accessories,C91826005,Tea
23008,DOLLY GIRL BABY GIFT SET,Scale Label-NB,SLN,C304871,Baking,C30487107,Coating Mixes
20893,damages/display,Maple Leaf,MALE,C672095,Pet Food & Supplies,C67209502,Cat Food
21815,?,Bento,BNTO,C409836,Savory,C40983608,Pizza
84988,?,Obus Forme,OBFO,C556708,Savory,C55670803,Vegetables-Frozen
21527,damages,Dex4,DEX4,C178439,Spirits,C17843901,Liquor
79302M,,Teva,TEVA,C862410,Optical,C86241006,Accessories-Optical
40016,damaged stock,Purely Inspired,PLIN,C395724,Kids 4+ Boys Apparel,C39572409,Outerwear-Boys
21537,?,Holista,HOLI,C640291,Toddler Boys Apparel,C64029103,Bottoms-Toddler Boys
20752,,Proclearz,PRCZ,C640291,Toddler Boys Apparel,C64029104,Tops-Toddler Boys
21320,broken,Safety First,SFTY,C640291,Toddler Boys Apparel,C64029108,Outerwear-Toddler Bo
85049D,?,Cetaphil,CEPH,C572036,Baby Boy,C57203606,Sets/Rompers-Baby Bo
20866,?,Ponds,POND,C814529,Baby Girl,C81452902,Bottoms-Baby Girls
21503,,Naked Sundays,NKDS,C206847,Baby Unisex,C20684707,Seasonal-Baby Unisex
21504,,Bondi Sands,BOSA,C953408,Women's Intimates,C95340803,Tops & Thermal-Women
72140F,throw away,Tangle Teezer,TGTZ,C147692,Women's Sleepwear,C14769202,Bottoms-Women's
85045,,Scunci,SCUN,C680351,Men's Bottoms,C68035102,Denim Bottoms-Men's
21484,,Jack Links,JLNK,C492870,Toddler Girls Basics & Sleep,C49287004,Underfashions-Toddle
85185B,?,Aliments,ALMN,C731684,Optical,C73168405,Lenses-Optical
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,Dixon,DIXN,C850219,Colour Cosmetics - Mass,C85021904,Lip Colour
84029G,,Wilton,WILT,C604937,Confectionary - Seasonal,C60493705,Valentines
21555,,Star Lytes,STLY,C379518,Medicinal Products,C37951802,Contact Lens Prepara
85185B,,Purina,PURI,C925640,Colour Cosmetics - Prestige,C92564003,Prestige Eye Colour
85096,,Physician's Formula,PHFO,C218405,Frozen Seafood,C21840503,Shrimp
72225C,,Villa Di Manno,VDMA,C763094,Natural Foods,C76309414,Hot Beverages-Natura
16202A,PASTEL PINK PHOTO ALBUM,Teddy's Choice,TC,C763094,Natural Foods,C76309413,Haba-Natural Foods
21395,BLUE POLKADOT BEAKER,Energizer,ENRZ,C763094,Natural Foods,C76309419,Vitamin/Mineral/Supp
22719,wrong barcode (22467),Lamborghini,LMBO,C580216,Cosmetic Accessories,C58021602,Cosmetic Bags
22467,wrongly sold (22719) barcode,Neutrogena,NEUT,C491837,Phone Cards,C49183701,Phone Cards
21833,damages,Christie,CHRE,C364908,Cosmetic Treatments,C36490807,Cosmetic Bath
85098B,BLUE FLYING SINGING CANARY,Post,POST,C709154,Goods Not For Resale - GNFR,C70915411,Accounting and audit
84842,HELLO SAILOR BATHROOM SET,Dare,DARE,C236740,Dispensing,C23674015,Dispensing
84227,HEN HOUSE W CHICK IN NEST,PC Financial,PCF,C640291,Toddler Boys Apparel,C64029105,Sets-Toddler Boys
84563A,,Goody,GODY,C918462,Rx,C91846220,Cancer/Transplant Th
16161G,WRAP BAD HAIR DAY,Opti-Free,OFRE,C918462,Rx,C91846253,Antidote Therapy
22777,,Kinder,KINR,C918462,Rx,C91846222,Cholesterol/Lipotrop
79321,,LIFESAVERS,LFSV,C918462,Rx,C91846259,Miscellaneous Preps
85206A,,Ice Breakers,ICEK,C613725,Rx BTC,C61372525,Hospital Solutions R
23348,,Nicoderm,NCDM,C918462,Rx,C91846207,Anti-Coagulants
16259,PIECE OF CAMO STATIONERY SET,Vaseline,VSLN,C742590,Customer Service-Misc,C74259002,Customer Service-Mis
47013A,WINE BOTTLE DRESSING LT.BLUE,Terry's,TRRY,C918462,Rx,C91846209,Anti-Diarrheals
22687,DOORMAT CHRISTMAS VILLAGE,Hellmanns,HLMN,C510684,Optical,C51068402,Coatings
84977,WIRE FLOWER T-LIGHT HOLDER,Fisher Price,FPRI,C379518,Medicinal Products,C37951814,Menstrual Remedies
84946,ANTIQUE SILVER T-LIGHT GLASS,Tootsie Roll,TROL,C379518,Medicinal Products,C37951808,Anti-Diarrheal
84968B,SET OF 16 VINTAGE IVORY CUTLERY,Quebec Multiplants,QBMP,C918462,Rx,C91846234,Muscle Relaxants
90075,MONTANA DIAMOND CLUSTER NECKLACE,BTN Brookdale,BBTN,C918462,Rx,C91846213,Anti-Obesity
90068,"RUBY GLASS NECKLACE 42""",Country Harvest,COHA,C613725,Rx BTC,C61372527,Muscle Relaxants Rx
35910B,PINK FLOWERS RABBIT EASTER,Old Mill,OM,C485302,Service Pharmacist,C48530203,Medication Therapy M
84828,JUNGLE POPSICLES ICE LOLLY MOULDS,Weight Watchers,WEWA,C294671,LOYALTY PROGRAMS,C29467102,Give Aways
84750A,PINK SMALL GLASS CAKE STAND,St Methode,STME,C613725,Rx BTC,C61372517,Dermatological Rx BT
78033,FLAG OF ST GEORGE CHAIR,Norman Sue,NOSU,C918462,Rx,C91846264,RX Inflmmtry Bwl Ds
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,Scale Label-NB,SLN,C918462,Rx,C91846202,Amebacides
85030,FRENCH CHATEAU OVAL PLATTER,Maple Leaf,MALE,C709154,Goods Not For Resale - GNFR,C70915455,Management advisory
21637,ASSORTED SANSKRIT MINI NOTEBOOK,Bento,BNTO,C709154,Goods Not For Resale - GNFR,C70915407,Industrial food and
47344B,BLUE FLOWER DES PURSE,Obus Forme,OBFO,C613725,Rx BTC,C61372532,Sedatives Rx BTC
46126A,ELVIS WALLHANGING / CURTAIN,Dex4,DEX4,C709154,Goods Not For Resale - GNFR,C70915420,Lighting and fixture
90182B,AMETHYST 3 BEAD DROP EARRINGS,Teva,TEVA,C918462,Rx,C91846265,RX Other Gynecolgics
20681,,Purely Inspired,PLIN,C846193,Cosmetic Fragrances,C84619302,Home Accessories
21894,,Holista,HOLI,C613725,Rx BTC,C61372518,Insulins Rx BTC
17013D,,Proclearz,PRCZ,C613725,Rx BTC,C61372504,Anthelmintics Rx BTC
21613,,Safety First,SFTY,C918462,Rx,C91846240,Respiratory Stimulan
22791,,Cetaphil,CEPH,C613725,Rx BTC,C61372535,All Others & Unident
20934,,Ponds,POND,C701983,Snacks,C70198302,Cookies
21689,wrong barcode,Naked Sundays,NKDS,C102834,Bulk Foods,C10283403,Nuts/Seeds/Snacks
85025C,barcode problem,Bondi Sands,BOSA,C918462,Rx,C91846216,Antispasmodics/Antis
22245,,Tangle Teezer,TGTZ,C918462,Rx,C91846232,Hormones
84406B,?,Scunci,SCUN,C814529,Baby Girl,C81452912,Sleep-Baby Girls
85049D,,Jack Links,JLNK,C482917,Supplies,C48291703,Supplies
22838,,Aliments,ALMN,C739204,Nail,C73920411,Nail Colour
21000,,Dixon,DIXN,C615830,Kitchen Prep,C61583007,Dinnerware
22470,,Wilton,WILT,C290174,Grooming,C29017402,Shaving Products
37330,BIG POLKADOT MUG,Star Lytes,STLY,C804561,Outdoor Living,C80456109,BBQ
22459,?lost,Purina,PURI,C193748,Hardware/Automotive,C19374806,Summer/Winter Needs
21898,,Physician's Formula,PHFO,C556921,Meal Makers,C55692104,Side Dish/Rice
90124C,GREEN MURANO TWIST NECKLACE,Villa Di Manno,VDMA,C947302,Grooming,C94730208,Deodorants & Antiper
84596E,,Teddy's Choice,TC,C381650,Kids 4+ Girls Footwear & Accessories,C38165001,Footwear-Girls
90131,PINK/AMETHYST/GOLD NECKLACE,Energizer,ENRZ,C720498,Fresh-Pork,C72049805,Fresh-Pork
21538,,Lamborghini,LMBO,C164973,In-Store,C16497312,Frozen/Seasonal-In-S
85197,,Neutrogena,NEUT,C598241,Floral,C59824103,Cut Flowers
21258,,Christie,CHRE,C473890,Hard Goods,C47389009,Nuts/Dried Fruit
21826,,Post,POST,C816502,Toddler Boys Footwear & Accessories,C81650204,Access-Toddler Boys
22764,,Dare,DARE,C902316,Seasonal,C90231601,Calendars-Seasonal
90084,,PC Financial,PCF,C341785,Floral,C34178506,Flowering Potted Pla
90005A,,Goody,GODY,C607924,Commercial,C60792402,Rolls-Commercial
85224,ASSORTED COLOUR SILK GLASSES CASE,Opti-Free,OFRE,C258417,Deli Meat,C25841708,Service Deli Meat
72759,thrown away-can't sell.,Kinder,KINR,C794036,Wellness,C79403605,Diabetic
72732,thrown away-can't sell,LIFESAVERS,LFSV,C520981,Wellness,C52098101,First Aid Products
23077,DOUGHNUT LIP GLOSS,Ice Breakers,ICEK,C183760,Kitchen Prep,C18376010,Cookware
23076,ICE CREAM SUNDAE LIP GLOSS,Nicoderm,NCDM,C469285,Home Decor,C46928507,Lifestyle Music
85025C,,Vaseline,VSLN,C835104,Household,C83510403,Closet/Shelving
23078,ICE CREAM PEN LIP GLOSS,Terry's,TRRY,C296417,Gaming,C29641702,Gaming Hardware
20785,,Hellmanns,HLMN,C701983,Snacks,C70198309,Ready To Eat Dessert
82483,,Fisher Price,FPRI,C468120,Garden,C46812006,Soils & Mulches
17011F,,Tootsie Roll,TROL,C924376,Processed,C92437601,Hams
21332,,Quebec Multiplants,QBMP,C614905,Processed,C61490504,Smoked Sausage
21361,,BTN Brookdale,BBTN,C350682,HMR,C35068202,Ready to Eat
22173,,Country Harvest,COHA,C781459,Wellness,C78145908,Incontinence
21547,,Old Mill,OM,C260314,Oralcare,C26031406,Dental Accessories
20973,,Weight Watchers,WEWA,C893705,Electronics,C89370511,Televisions&AV Acces
84849D,,St Methode,STME,C547129,Digital Hardlines,C54712904,Printers & Supplies
21770,OPEN CLOSED METAL SIGN,Norman Sue,NOSU,C918260,Hot Beverages & Accessories,C91826005,Tea
47013C,WINE BOTTLE DRESSING DARK BLUE,Scale Label-NB,SLN,C304871,Baking,C30487107,Coating Mixes
84548,CROCHET BEAR RED/BLUE KEYRING,Maple Leaf,MALE,C672095,Pet Food & Supplies,C67209502,Cat Food
15030,FAN BLACK FRAME,Bento,BNTO,C409836,Savory,C40983608,Pizza
47593A,found,Obus Forme,OBFO,C556708,Savory,C55670803,Vegetables-Frozen
